customer_id,signup_date,signup_month,plan,monthly_charges,region,acquisition_channel,age_group,avg_sessions_per_week,courses_completed,support_tickets,used_mobile_app,autopay_enabled,tenure_months,churned,churn_reason,lifetime_value
CUST00881,2024-08-02,2024-08,Basic,9.53,Europe,Paid Ads,45-54,1.2,6,1,1,1,22.9,0,Still Active,218.24
CUST00882,2025-08-24,2025-08,Basic,9.81,Europe,Paid Ads,25-34,0.2,1,0,0,1,10.2,0,Still Active,100.06
CUST00883,2026-06-25,2026-06,Standard,19.88,North America,Organic Search,25-34,2.3,3,0,1,0,0.5,0,Still Active,9.94
CUST00884,2026-06-29,2026-06,Basic,9.7,North America,Paid Ads,25-34,4.3,3,0,1,1,0.5,0,Still Active,4.85
CUST00885,2024-10-17,2024-10,Standard,19.24,Latin America,Paid Ads,55+,6.2,2,2,1,1,20.4,0,Still Active,392.5
CUST00886,2025-07-04,2025-07,Basic,9.84,North America,Paid Ads,55+,2.8,1,1,1,1,11.892247043363994,0,Still Active,117.02
CUST00887,2025-02-09,2025-02,Basic,9.55,Europe,Paid Ads,35-44,1.7,1,0,0,1,16.655716162943495,0,Still Active,159.06
CUST00888,2025-10-01,2025-10,Standard,19.92,Latin America,Referral,18-24,3.3,4,1,0,1,0.8,1,Not Enough Content Use,15.94
CUST00889,2025-02-11,2025-02,Basic,9.75,North America,Organic Search,25-34,2.2,2,1,0,1,16.590013140604466,0,Still Active,161.75
CUST00890,2026-06-17,2026-06,Standard,19.65,Europe,Organic Search,25-34,4.6,0,0,1,1,0.5,0,Still Active,9.82
CUST00891,2025-12-22,2025-12,Standard,19.34,Europe,Paid Ads,45-54,1.4,1,0,1,1,6.274638633377135,0,Still Active,121.35
CUST00892,2024-10-09,2024-10,Premium,38.85,North America,Paid Ads,25-34,2.4,0,3,0,1,20.69645203679369,0,Still Active,804.06
CUST00893,2025-03-04,2025-03,Basic,9.78,North America,Paid Ads,25-34,3.4,4,0,0,1,15.9,0,Still Active,155.5
CUST00894,2026-06-04,2026-06,Standard,19.98,Europe,Social Media,25-34,4.5,3,0,1,0,0.8869908015768725,0,Still Active,17.72
CUST00895,2024-07-18,2024-07,Premium,39.39,North America,Social Media,55+,1.1,1,1,1,0,23.4,0,Still Active,921.73
CUST00896,2026-05-24,2026-05,Standard,19.92,Asia Pacific,Organic Search,35-44,2.1,1,0,1,0,1.2,0,Still Active,23.9
CUST00897,2025-10-02,2025-10,Standard,19.95,North America,Social Media,35-44,1.9,2,0,0,1,8.9,0,Still Active,177.56
CUST00898,2025-11-13,2025-11,Standard,19.77,Latin America,Paid Ads,25-34,6.8,1,2,1,0,7.555847568988173,0,Still Active,149.38
CUST00899,2026-04-07,2026-04,Standard,19.03,North America,Organic Search,25-34,0.6,4,0,0,1,2.7923784494086727,0,Still Active,53.14
CUST00900,2025-03-15,2025-03,Standard,19.26,Europe,Partnership,25-34,1.5,2,0,1,1,15.5,0,Still Active,298.53
CUST00901,2026-02-26,2026-02,Basic,9.89,Europe,Social Media,45-54,2.5,5,0,0,1,4.1,0,Still Active,40.55
CUST00902,2025-01-11,2025-01,Basic,9.5,North America,Partnership,45-54,1.5,2,0,0,1,6.8,1,Too Expensive,64.6
CUST00903,2026-02-07,2026-02,Premium,38.96,North America,Organic Search,25-34,2.4,1,1,0,0,4.7,0,Still Active,183.11
CUST00904,2025-01-23,2025-01,Basic,9.87,Asia Pacific,Organic Search,25-34,1.8,3,1,0,1,17.2,0,Still Active,169.76
CUST00905,2025-12-02,2025-12,Standard,19.92,Asia Pacific,Paid Ads,45-54,1.4,3,0,1,1,6.9,0,Still Active,137.45
CUST00906,2026-06-07,2026-06,Basic,9.71,North America,Referral,35-44,2.0,1,0,0,1,0.7884362680683311,0,Still Active,7.66
CUST00907,2024-11-29,2024-11,Standard,19.82,Europe,Organic Search,18-24,3.1,2,1,1,1,19.0,0,Still Active,376.58
CUST00908,2025-06-03,2025-06,Basic,9.72,North America,Social Media,25-34,1.2,4,1,1,1,12.9,0,Still Active,125.39
CUST00909,2026-04-26,2026-04,Basic,9.56,North America,Paid Ads,35-44,3.4,4,0,1,0,2.1681997371879107,0,Still Active,20.73
CUST00910,2025-11-11,2025-11,Premium,38.9,Europe,Paid Ads,35-44,2.1,2,1,0,0,7.6,0,Still Active,295.64
CUST00911,2026-03-15,2026-03,Premium,38.87,Asia Pacific,Referral,55+,1.0,5,0,0,0,0.5,1,No Longer Needed,19.43
CUST00912,2026-02-06,2026-02,Standard,19.51,North America,Referral,45-54,2.3,3,1,1,1,4.763469119579501,0,Still Active,92.94
CUST00913,2026-03-13,2026-03,Standard,19.92,Latin America,Organic Search,18-24,1.5,5,2,1,1,3.6,0,Still Active,71.71
CUST00914,2025-11-16,2025-11,Standard,19.61,North America,Partnership,35-44,1.0,3,0,0,0,7.457293035479632,0,Still Active,146.24
CUST00915,2026-03-13,2026-03,Standard,19.08,Europe,Paid Ads,25-34,1.8,1,1,0,1,0.5,1,Too Expensive,9.54
CUST00916,2025-03-19,2025-03,Standard,19.42,Europe,Organic Search,35-44,2.2,1,1,0,0,15.4,0,Still Active,299.07
CUST00917,2026-05-29,2026-05,Basic,9.72,Europe,Social Media,35-44,3.5,1,0,1,0,1.0840998685939554,0,Still Active,10.54
CUST00918,2024-10-17,2024-10,Standard,19.82,Europe,Partnership,35-44,2.5,2,0,1,0,1.4,1,Found Alternative,27.75
CUST00919,2025-06-28,2025-06,Standard,19.51,North America,Social Media,45-54,0.4,4,2,0,1,12.089356110381077,0,Still Active,235.86
CUST00920,2024-11-14,2024-11,Premium,38.85,Asia Pacific,Social Media,35-44,1.4,3,1,0,1,19.5,0,Still Active,757.58
CUST00921,2024-12-25,2024-12,Basic,9.56,Asia Pacific,Referral,45-54,2.1,2,1,1,1,18.166885676741128,0,Still Active,173.68
CUST00922,2025-05-03,2025-05,Standard,19.77,North America,Partnership,25-34,1.5,0,0,1,0,13.9,0,Still Active,274.8
CUST00923,2024-10-27,2024-10,Standard,19.76,Asia Pacific,Organic Search,25-34,3.8,1,1,0,0,20.1,0,Still Active,397.18
CUST00924,2025-01-30,2025-01,Basic,9.59,North America,Social Media,35-44,4.7,5,2,0,1,16.98423127463863,0,Still Active,162.88
CUST00925,2024-08-09,2024-08,Basic,9.82,Asia Pacific,Referral,55+,0.4,3,1,1,1,22.7,0,Still Active,222.91
CUST00926,2025-09-23,2025-09,Basic,9.53,North America,Organic Search,25-34,2.6,0,1,1,1,9.2,0,Still Active,87.68
CUST00927,2025-08-16,2025-08,Basic,9.78,North America,Paid Ads,18-24,0.8,4,0,1,0,10.4796320630749,0,Still Active,102.49
CUST00928,2025-04-15,2025-04,Basic,9.76,North America,Paid Ads,25-34,4.6,2,0,1,1,14.5,0,Still Active,141.52
CUST00929,2025-08-21,2025-08,Standard,19.12,Europe,Referral,35-44,1.0,0,2,1,1,0.8,1,Poor Customer Support,15.3
CUST00930,2025-06-20,2025-06,Standard,19.65,Europe,Organic Search,45-54,0.9,1,0,0,0,3.9,1,Too Expensive,76.63
CUST00931,2025-09-16,2025-09,Standard,19.08,North America,Social Media,35-44,4.0,3,0,1,1,9.461235216819974,0,Still Active,180.52
CUST00932,2025-04-21,2025-04,Premium,39.62,North America,Organic Search,55+,3.1,0,0,1,1,14.3,0,Still Active,566.57
CUST00933,2024-09-08,2024-09,Basic,9.57,North America,Paid Ads,45-54,3.0,2,2,1,0,21.7,0,Still Active,207.67
CUST00934,2025-09-28,2025-09,Basic,9.7,Europe,Social Media,25-34,3.2,1,1,0,0,9.067017082785808,0,Still Active,87.95
CUST00935,2024-07-22,2024-07,Standard,19.84,Europe,Referral,35-44,1.2,2,0,1,0,23.291721419185283,0,Still Active,462.11
CUST00936,2024-11-27,2024-11,Basic,9.52,North America,Paid Ads,35-44,1.8,4,0,0,0,19.086727989487514,0,Still Active,181.71
CUST00937,2025-02-14,2025-02,Basic,9.89,North America,Organic Search,55+,4.6,2,1,0,1,16.491458607095925,0,Still Active,163.1
CUST00938,2024-10-16,2024-10,Basic,9.86,Asia Pacific,Referral,18-24,6.5,4,0,0,0,20.466491458607095,0,Still Active,201.8
CUST00939,2025-02-01,2025-02,Basic,9.64,North America,Partnership,25-34,1.7,3,0,0,0,16.9,0,Still Active,162.92
CUST00940,2025-07-17,2025-07,Premium,39.78,North America,Partnership,25-34,1.3,3,2,1,1,11.465177398160314,0,Still Active,456.08
CUST00941,2025-04-12,2025-04,Basic,9.95,North America,Referral,35-44,5.3,2,1,0,1,14.6,0,Still Active,145.27
CUST00942,2025-07-17,2025-07,Standard,19.72,Europe,Organic Search,18-24,3.0,1,0,0,0,11.465177398160314,0,Still Active,226.09
CUST00943,2024-11-02,2024-11,Basic,9.9,Europe,Organic Search,35-44,2.2,0,0,1,1,19.9,0,Still Active,197.01
CUST00944,2024-09-06,2024-09,Standard,19.14,Europe,Organic Search,45-54,2.3,0,0,1,1,3.4,1,Found Alternative,65.08
CUST00945,2026-02-15,2026-02,Basic,9.71,North America,Paid Ads,25-34,2.2,3,0,1,0,1.3,1,Technical Issues,12.62
CUST00946,2025-11-01,2025-11,Standard,19.96,Asia Pacific,Organic Search,35-44,5.7,1,0,1,1,7.9500657030223385,0,Still Active,158.68
CUST00947,2025-01-05,2025-01,Basic,9.54,North America,Organic Search,55+,4.3,2,0,1,0,17.8,0,Still Active,169.81
CUST00948,2026-05-23,2026-05,Basic,9.7,Asia Pacific,Referral,35-44,1.3,2,0,1,0,1.281208935611038,0,Still Active,12.43
CUST00949,2025-11-15,2025-11,Standard,19.95,Europe,Paid Ads,25-34,7.1,0,0,1,1,7.490144546649145,0,Still Active,149.43
CUST00950,2024-12-31,2024-12,Basic,9.78,Europe,Referral,25-34,1.2,3,1,1,0,17.969776609724047,0,Still Active,175.74
CUST00951,2025-11-21,2025-11,Basic,9.5,North America,Partnership,35-44,2.0,2,1,1,1,6.6,1,Too Expensive,62.7
CUST00952,2026-06-26,2026-06,Basic,9.92,North America,Referral,25-34,3.5,1,0,0,1,0.5,0,Still Active,4.96
CUST00953,2025-08-14,2025-08,Premium,38.64,Europe,Social Media,35-44,3.8,2,1,1,0,10.5,0,Still Active,405.72
CUST00954,2025-03-21,2025-03,Basic,9.51,Europe,Social Media,55+,1.4,1,1,0,1,15.3,0,Still Active,145.5
CUST00955,2026-04-18,2026-04,Standard,19.82,North America,Paid Ads,35-44,2.2,3,0,1,1,2.4,0,Still Active,47.57
CUST00956,2026-06-28,2026-06,Basic,9.86,Latin America,Organic Search,25-34,1.5,1,0,0,1,0.5,0,Still Active,4.93
CUST00957,2024-09-24,2024-09,Basic,9.76,Latin America,Organic Search,25-34,8.0,4,0,1,1,21.1892247043364,0,Still Active,206.81
CUST00958,2026-03-06,2026-03,Basic,9.67,Europe,Organic Search,55+,1.3,2,1,0,1,3.8,0,Still Active,36.75
CUST00959,2024-11-03,2024-11,Premium,39.51,Latin America,Referral,45-54,4.0,3,0,1,1,19.87516425755585,0,Still Active,785.27
CUST00960,2025-02-13,2025-02,Basic,9.79,North America,Partnership,25-34,0.5,1,0,1,1,16.5,0,Still Active,161.54
CUST00961,2024-12-05,2024-12,Basic,9.61,North America,Partnership,25-34,2.2,4,1,1,1,18.8,0,Still Active,180.67
CUST00962,2025-04-17,2025-04,Basic,9.93,North America,Organic Search,35-44,2.1,5,0,0,1,14.45466491458607,0,Still Active,143.53
CUST00963,2025-12-20,2025-12,Basic,9.76,Europe,Partnership,25-34,2.7,3,0,1,1,6.3,0,Still Active,61.49
CUST00964,2024-07-17,2024-07,Basic,9.92,North America,Paid Ads,18-24,1.5,3,0,1,1,23.45597897503285,0,Still Active,232.68
CUST00965,2025-06-05,2025-06,Standard,19.07,Latin America,Social Media,25-34,1.1,2,1,1,1,12.8,0,Still Active,244.1
CUST00966,2026-06-06,2026-06,Basic,9.61,North America,Organic Search,25-34,0.7,3,2,1,0,0.8,0,Still Active,7.69
CUST00967,2025-04-23,2025-04,Basic,9.65,North America,Organic Search,25-34,1.9,1,0,1,1,14.257555847568987,0,Still Active,137.59
CUST00968,2026-01-10,2026-01,Standard,19.84,Asia Pacific,Paid Ads,25-34,0.5,2,0,0,0,5.650459921156373,0,Still Active,112.11
CUST00969,2025-09-05,2025-09,Basic,9.93,North America,Social Media,18-24,0.8,3,0,1,0,9.8,0,Still Active,97.31
CUST00970,2024-09-25,2024-09,Basic,9.88,North America,Organic Search,35-44,0.7,3,1,1,0,21.156373193166885,0,Still Active,209.02
CUST00971,2025-08-10,2025-08,Basic,9.78,Europe,Organic Search,35-44,1.7,0,0,0,1,3.9,1,Too Expensive,38.14
CUST00972,2025-05-18,2025-05,Standard,19.45,North America,Partnership,25-34,4.6,1,1,0,1,13.4,0,Still Active,260.63
CUST00973,2026-03-06,2026-03,Basic,9.54,North America,Partnership,55+,1.8,5,0,1,1,3.8,0,Still Active,36.25
CUST00974,2024-07-08,2024-07,Standard,19.65,North America,Organic Search,25-34,0.6,3,0,1,0,23.751642575558474,0,Still Active,466.72
CUST00975,2025-11-19,2025-11,Basic,9.91,Europe,Referral,18-24,3.2,2,0,0,1,7.35873850197109,0,Still Active,72.93
CUST00976,2025-01-16,2025-01,Standard,19.85,Latin America,Paid Ads,25-34,3.5,1,0,0,1,17.4,0,Still Active,345.39
CUST00977,2026-03-11,2026-03,Basic,9.61,Asia Pacific,Paid Ads,35-44,10.9,1,0,0,1,3.679369250985545,0,Still Active,35.36
CUST00978,2026-02-12,2026-02,Standard,19.58,North America,Paid Ads,25-34,2.0,3,0,1,1,4.566360052562418,0,Still Active,89.41
CUST00979,2024-12-20,2024-12,Premium,39.88,North America,Paid Ads,18-24,3.8,2,0,0,1,18.3,0,Still Active,729.8
CUST00980,2026-07-01,2026-07,Standard,19.84,Europe,Paid Ads,35-44,6.7,3,0,1,0,0.5,0,Still Active,9.92
CUST00981,2026-04-03,2026-04,Basic,9.57,Latin America,Referral,35-44,2.1,1,1,0,1,2.9,0,Still Active,27.75
CUST00982,2024-09-16,2024-09,Basic,9.69,North America,Paid Ads,45-54,0.3,4,0,1,1,21.45203679369251,0,Still Active,207.87
CUST00983,2025-08-16,2025-08,Basic,9.54,North America,Referral,45-54,3.3,1,0,0,1,10.4796320630749,0,Still Active,99.98
CUST00984,2024-12-29,2024-12,Basic,9.91,Asia Pacific,Referral,55+,1.8,3,1,0,1,18.0,0,Still Active,178.38
CUST00985,2026-02-13,2026-02,Basic,9.79,Latin America,Paid Ads,18-24,3.9,1,0,1,1,1.4,1,Too Expensive,13.71
CUST00986,2025-02-06,2025-02,Standard,19.69,North America,Organic Search,18-24,1.5,2,1,1,1,16.754270696452036,0,Still Active,329.89
CUST00987,2025-10-16,2025-10,Basic,9.57,North America,Referral,55+,3.8,2,2,1,1,8.47568988173456,0,Still Active,81.11
CUST00988,2024-08-28,2024-08,Basic,9.85,North America,Social Media,35-44,0.9,1,0,0,0,22.07621550591327,0,Still Active,217.45
CUST00989,2024-08-11,2024-08,Standard,19.22,North America,Referral,35-44,0.6,3,1,0,1,3.2,1,Found Alternative,61.5
CUST00990,2026-06-22,2026-06,Standard,19.96,Europe,Referral,18-24,3.5,2,3,1,0,0.5,0,Still Active,9.98
CUST00991,2025-10-14,2025-10,Basic,9.93,Europe,Organic Search,18-24,1.2,1,0,0,1,8.5,0,Still Active,84.4
CUST00992,2024-09-20,2024-09,Premium,38.02,Europe,Referral,25-34,3.6,1,1,0,1,21.3,0,Still Active,809.83
CUST00993,2026-01-11,2026-01,Basic,9.83,North America,Paid Ads,25-34,1.7,2,0,0,1,5.6,0,Still Active,55.05
CUST00994,2026-06-19,2026-06,Standard,19.33,North America,Partnership,18-24,7.5,1,1,1,1,0.5,0,Still Active,9.66
CUST00995,2026-01-15,2026-01,Standard,19.67,North America,Referral,25-34,4.5,2,1,0,0,5.486202365308804,0,Still Active,107.91
CUST00996,2024-09-28,2024-09,Standard,19.17,North America,Organic Search,35-44,0.7,2,1,1,1,21.057818659658345,0,Still Active,403.68
CUST00997,2024-11-13,2024-11,Standard,19.26,Asia Pacific,Paid Ads,18-24,3.8,2,3,1,0,19.5,0,Still Active,375.57
CUST00998,2025-08-15,2025-08,Basic,9.51,North America,Social Media,18-24,2.2,4,2,1,0,10.5,0,Still Active,99.86
CUST00999,2025-08-17,2025-08,Basic,9.67,North America,Paid Ads,25-34,1.9,1,0,0,1,10.4,0,Still Active,100.57
CUST01000,2024-10-27,2024-10,Standard,19.59,North America,Paid Ads,18-24,2.2,4,1,1,0,20.1,0,Still Active,393.76
CUST01001,2025-08-07,2025-08,Basic,9.92,Europe,Referral,18-24,1.3,1,0,1,1,10.775295663600525,0,Still Active,106.89
CUST01002,2024-12-29,2024-12,Premium,38.41,Europe,Social Media,25-34,1.4,4,0,1,0,18.0,0,Still Active,691.38
CUST01003,2025-05-09,2025-05,Basic,9.93,Asia Pacific,Organic Search,25-34,1.4,6,0,1,0,13.7,0,Still Active,136.04
CUST01004,2024-11-03,2024-11,Basic,9.89,North America,Referral,35-44,0.7,4,2,0,1,19.87516425755585,0,Still Active,196.57
CUST01005,2026-03-29,2026-03,Basic,9.81,Asia Pacific,Partnership,18-24,3.1,3,0,0,1,3.088042049934297,0,Still Active,30.29
CUST01006,2024-11-28,2024-11,Basic,9.92,North America,Partnership,35-44,2.2,0,0,0,1,19.053876478318003,0,Still Active,189.01
CUST01007,2025-08-18,2025-08,Standard,19.32,North America,Referral,45-54,3.3,5,1,1,1,10.4,0,Still Active,200.93
CUST01008,2025-11-08,2025-11,Standard,19.93,Latin America,Partnership,35-44,2.8,0,2,1,1,7.7,0,Still Active,153.46
CUST01009,2025-08-02,2025-08,Standard,19.17,North America,Referral,18-24,3.1,4,1,0,0,10.9,0,Still Active,208.95
CUST01010,2025-06-21,2025-06,Premium,39.15,Europe,Paid Ads,25-34,1.6,5,1,0,1,12.3,0,Still Active,481.54
CUST01011,2025-03-30,2025-03,Premium,38.92,North America,Referral,35-44,3.0,1,1,1,1,15.0,0,Still Active,583.8
CUST01012,2026-02-15,2026-02,Premium,39.49,Europe,Organic Search,55+,3.1,2,0,1,0,4.467805519053877,0,Still Active,176.43
CUST01013,2024-11-21,2024-11,Basic,9.66,Asia Pacific,Paid Ads,55+,1.8,1,0,1,0,19.2838370565046,0,Still Active,186.28
CUST01014,2025-01-01,2025-01,Standard,19.91,Asia Pacific,Paid Ads,25-34,4.7,3,1,0,1,17.9,0,Still Active,356.39
CUST01015,2025-02-04,2025-02,Basic,9.54,Asia Pacific,Social Media,35-44,1.6,3,0,1,1,16.8,0,Still Active,160.27
CUST01016,2025-09-09,2025-09,Basic,9.8,Europe,Social Media,45-54,8.3,1,0,0,1,9.69119579500657,0,Still Active,94.97
CUST01017,2025-08-16,2025-08,Standard,19.06,North America,Referral,45-54,3.0,3,1,1,0,0.5,1,Too Expensive,9.53
CUST01018,2024-12-07,2024-12,Basic,9.98,Europe,Paid Ads,25-34,1.5,1,0,0,1,18.758212877792378,0,Still Active,187.21
CUST01019,2025-07-18,2025-07,Basic,9.59,Asia Pacific,Organic Search,25-34,2.0,1,0,0,1,11.4,0,Still Active,109.33
CUST01020,2025-11-15,2025-11,Basic,9.88,North America,Paid Ads,18-24,6.5,2,0,1,0,7.490144546649145,0,Still Active,74.0
CUST01021,2025-10-05,2025-10,Basic,9.85,Europe,Referral,25-34,5.2,2,0,1,0,8.8,0,Still Active,86.68
CUST01022,2025-09-14,2025-09,Premium,39.94,Asia Pacific,Organic Search,35-44,0.3,1,2,0,1,9.5,0,Still Active,379.43
CUST01023,2024-07-07,2024-07,Basic,9.96,Europe,Paid Ads,55+,4.3,4,0,1,0,23.78449408672799,0,Still Active,236.89
CUST01024,2026-01-18,2026-01,Basic,9.93,North America,Paid Ads,45-54,1.4,3,0,0,0,5.387647831800263,0,Still Active,53.5
CUST01025,2026-06-27,2026-06,Basic,9.81,Asia Pacific,Social Media,25-34,1.5,1,0,0,1,0.5,1,Too Expensive,4.9
CUST01026,2025-06-18,2025-06,Basic,9.75,North America,Social Media,35-44,2.1,0,0,1,0,12.4,0,Still Active,120.9
CUST01027,2026-04-15,2026-04,Premium,38.4,North America,Referral,25-34,1.7,1,1,1,1,2.5,0,Still Active,96.0
CUST01028,2025-05-18,2025-05,Basic,9.81,Europe,Paid Ads,35-44,1.3,2,0,0,1,13.4,0,Still Active,131.45
CUST01029,2024-12-05,2024-12,Standard,19.71,North America,Paid Ads,35-44,1.3,1,0,1,1,18.8,0,Still Active,370.55
CUST01030,2026-02-20,2026-02,Standard,19.93,Asia Pacific,Organic Search,25-34,0.4,4,1,1,1,4.3,0,Still Active,85.7
CUST01031,2024-11-08,2024-11,Premium,38.55,North America,Organic Search,25-34,1.4,0,1,1,1,19.7,0,Still Active,759.44
CUST01032,2026-05-21,2026-05,Standard,19.35,North America,Organic Search,18-24,3.8,2,0,1,1,1.3,0,Still Active,25.16
CUST01033,2026-04-04,2026-04,Premium,38.89,North America,Organic Search,18-24,3.1,1,0,0,0,2.890932982917214,0,Still Active,112.43
CUST01034,2025-05-26,2025-05,Basic,9.84,Latin America,Organic Search,45-54,1.4,2,0,0,1,13.173455978975033,0,Still Active,129.63
CUST01035,2025-09-09,2025-09,Basic,9.91,Europe,Organic Search,18-24,0.4,2,0,0,0,9.69119579500657,0,Still Active,96.04
CUST01036,2025-09-10,2025-09,Basic,9.62,North America,Organic Search,18-24,2.8,0,1,0,1,9.658344283837057,0,Still Active,92.91
CUST01037,2024-10-24,2024-10,Premium,39.07,North America,Referral,25-34,0.8,3,2,1,1,20.2,0,Still Active,789.21
CUST01038,2025-01-22,2025-01,Basic,9.62,North America,Partnership,45-54,2.2,6,1,1,1,17.2,0,Still Active,165.46
CUST01039,2024-08-10,2024-08,Basic,9.72,Europe,Social Media,25-34,0.8,0,0,1,1,22.667542706964518,0,Still Active,220.33
CUST01040,2024-10-03,2024-10,Basic,9.96,North America,Organic Search,25-34,0.6,2,2,1,1,2.2,1,Too Expensive,21.91
CUST01041,2025-05-06,2025-05,Basic,9.93,Europe,Paid Ads,35-44,1.4,3,0,0,1,13.8,0,Still Active,137.03
CUST01042,2026-06-09,2026-06,Basic,9.72,Europe,Social Media,25-34,2.0,0,0,0,0,0.7,0,Still Active,6.8
CUST01043,2024-12-04,2024-12,Premium,38.72,Asia Pacific,Organic Search,25-34,1.9,2,0,0,1,1.7,1,Found Alternative,65.82
CUST01044,2026-02-09,2026-02,Basic,9.76,Europe,Social Media,35-44,2.9,1,4,0,0,4.664914586070959,0,Still Active,45.53
CUST01045,2024-09-05,2024-09,Standard,19.72,Europe,Referral,25-34,1.8,2,1,1,0,21.8,0,Still Active,429.9
CUST01046,2026-02-07,2026-02,Standard,19.11,North America,Partnership,45-54,4.3,1,0,0,1,4.7,0,Still Active,89.82
CUST01047,2025-11-19,2025-11,Basic,9.6,Asia Pacific,Social Media,35-44,0.8,3,0,0,1,7.35873850197109,0,Still Active,70.64
CUST01048,2025-02-14,2025-02,Basic,9.55,Asia Pacific,Referral,35-44,2.0,3,1,0,0,16.491458607095925,0,Still Active,157.49
CUST01049,2024-10-24,2024-10,Basic,9.5,North America,Referral,25-34,6.8,3,1,1,1,20.2,0,Still Active,191.9
CUST01050,2026-03-20,2026-03,Basic,9.88,Latin America,Organic Search,45-54,6.6,1,0,1,0,3.383705650459921,0,Still Active,33.43
CUST01051,2026-05-24,2026-05,Standard,19.37,North America,Organic Search,35-44,1.8,7,1,1,1,1.2,0,Still Active,23.24
CUST01052,2025-12-16,2025-12,Basic,9.87,North America,Paid Ads,25-34,3.8,2,1,1,0,6.471747700394218,0,Still Active,63.88
CUST01053,2024-09-24,2024-09,Basic,9.74,North America,Organic Search,25-34,2.4,1,1,1,0,21.1892247043364,0,Still Active,206.38
CUST01054,2024-11-30,2024-11,Standard,19.68,Latin America,Organic Search,25-34,1.3,3,1,0,1,18.988173455978973,0,Still Active,373.69
CUST01055,2025-06-06,2025-06,Premium,38.99,Europe,Paid Ads,45-54,0.8,2,0,1,0,12.8,0,Still Active,499.07
CUST01056,2026-01-04,2026-01,Premium,38.96,Asia Pacific,Social Media,55+,5.7,4,1,1,1,5.8,0,Still Active,225.97
CUST01057,2024-12-25,2024-12,Premium,39.76,North America,Organic Search,35-44,2.2,1,0,1,1,18.166885676741128,0,Still Active,722.32
CUST01058,2025-04-10,2025-04,Standard,19.63,Europe,Organic Search,35-44,1.7,2,1,1,1,14.684625492772668,0,Still Active,288.26
CUST01059,2025-02-17,2025-02,Basic,9.55,North America,Paid Ads,25-34,0.3,0,2,0,0,2.5,1,Poor Customer Support,23.88
CUST01060,2026-06-17,2026-06,Standard,19.56,Asia Pacific,Paid Ads,35-44,5.1,0,0,1,1,0.5,0,Still Active,9.78
CUST01061,2024-10-17,2024-10,Basic,9.56,North America,Organic Search,55+,2.6,1,0,1,1,20.4,0,Still Active,195.02
CUST01062,2024-09-01,2024-09,Standard,19.57,North America,Partnership,25-34,4.2,0,0,1,1,21.9,0,Still Active,428.58
CUST01063,2025-09-16,2025-09,Standard,19.65,North America,Referral,25-34,1.5,2,0,0,0,3.7,1,Poor Customer Support,72.7
CUST01064,2025-03-11,2025-03,Basic,9.59,Asia Pacific,Paid Ads,18-24,2.3,4,0,0,1,15.670170827858081,0,Still Active,150.28
CUST01065,2025-11-13,2025-11,Standard,19.15,Europe,Organic Search,25-34,2.7,3,0,0,1,7.555847568988173,0,Still Active,144.69
CUST01066,2025-05-08,2025-05,Premium,38.36,Europe,Paid Ads,35-44,4.4,5,0,0,1,13.764783180026281,0,Still Active,528.02
CUST01067,2026-01-26,2026-01,Basic,9.9,Europe,Social Media,55+,1.6,2,0,1,0,5.1,0,Still Active,50.49
CUST01068,2024-12-29,2024-12,Premium,38.31,Latin America,Organic Search,25-34,1.8,5,1,1,1,18.0,0,Still Active,689.58
CUST01069,2025-04-17,2025-04,Basic,9.88,Asia Pacific,Paid Ads,25-34,1.3,1,0,1,1,14.45466491458607,0,Still Active,142.81
CUST01070,2026-03-27,2026-03,Standard,19.01,Asia Pacific,Organic Search,25-34,10.3,0,0,0,1,3.1537450722733245,0,Still Active,59.95
CUST01071,2025-05-17,2025-05,Standard,19.81,North America,Partnership,55+,3.4,4,2,1,1,13.469119579500656,0,Still Active,266.82
